time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
4/9/2020 15:20,5,2,4,1,3,0,5
4/9/2020 17:25,6,2,4,2,2,1,5
4/9/2020 15:20,5,2,3,1,2,0,5
4/9/2020 16:55,0,1,3,2,3,1,6
4/9/2020 17:25,1,1,1,1,4,1,6
4/9/2020 15:35,0,0,1,2,4,1,6
4/9/2020 18:35,0,0,2,2,2,2,6
4/9/2020 15:00,0,1,2,3,4,0,6
4/9/2020 15:20,1,2,3,2,3,0,6
4/9/2020 16:30,0,1,2,1,3,1,6
4/9/2020 15:25,0,1,2,3,2,1,6
4/9/2020 16:40,0,1,1,3,3,1,6
4/9/2020 15:10,0,2,1,3,4,0,6
4/9/2020 17:50,0,2,2,3,3,1,6
4/9/2020 17:00,0,1,2,2,4,0,6
4/9/2020 16:10,0,1,2,3,3,1,6
4/9/2020 16:15,1,1,1,2,2,1,6
4/9/2020 16:45,0,1,0,1,3,1,6
4/9/2020 16:10,0,1,3,2,3,1,6
4/9/2020 15:50,1,0,1,2,2,1,6
4/9/2020 16:05,0,0,1,1,3,0,6
4/9/2020 15:10,0,1,2,2,2,1,6
4/9/2020 15:30,0,0,2,2,3,1,6
4/9/2020 16:00,0,1,2,1,5,1,6
4/9/2020 15:45,1,2,2,1,3,0,6
4/9/2020 18:00,0,1,2,2,3,1,6
4/9/2020 15:45,0,0,1,2,4,0,6
4/9/2020 15:20,1,0,2,1,4,2,6
4/9/2020 17:15,0,2,2,3,4,0,6
4/9/2020 15:15,1,1,1,2,3,0,6
4/9/2020 17:40,1,1,3,2,2,3,6
4/9/2020 17:25,0,1,2,2,3,2,6
4/9/2020 15:35,0,1,1,3,2,1,6
4/9/2020 15:25,0,1,2,1,3,1,6
4/9/2020 15:55,0,1,2,3,4,1,6
4/9/2020 17:15,0,1,1,2,3,0,6
4/9/2020 16:50,0,1,1,3,3,1,6
4/9/2020 17:55,1,2,3,3,2,2,6
4/9/2020 16:15,0,2,2,2,3,3,6
4/9/2020 15:35,0,0,1,2,3,1,6
4/9/2020 15:35,0,1,2,3,3,1,6
4/9/2020 15:10,0,1,2,1,3,2,6
4/9/2020 17:20,0,1,2,1,2,2,6
4/9/2020 17:40,1,0,1,2,3,0,6
4/9/2020 16:05,1,1,2,2,4,0,6
4/9/2020 17:55,0,2,2,2,2,2,6
4/9/2020 15:30,0,1,3,1,4,1,6
4/9/2020 16:45,0,1,2,2,3,0,6
4/9/2020 16:25,0,1,2,2,2,1,6
4/9/2020 16:35,0,1,1,1,4,0,6
4/9/2020 15:50,0,2,2,4,3,2,6
4/9/2020 15:20,0,2,2,3,3,3,6
4/9/2020 15:05,0,2,2,2,1,0,6
4/9/2020 17:45,0,0,2,2,4,2,6
4/9/2020 17:20,0,2,1,2,3,1,6
4/9/2020 16:35,0,2,2,3,4,2,6
4/9/2020 18:15,1,2,2,2,3,2,6
4/9/2020 16:35,0,1,2,3,3,0,6
4/9/2020 17:35,0,2,2,1,4,0,6
4/9/2020 18:30,1,1,3,2,4,0,6
4/9/2020 16:55,0,1,3,2,2,1,6
4/9/2020 15:05,0,1,2,3,3,1,6
4/9/2020 17:30,0,0,2,1,3,1,6
4/9/2020 16:45,0,0,3,4,4,1,6
4/9/2020 16:15,0,0,3,2,3,1,6
4/9/2020 15:50,0,1,2,2,4,2,6
4/9/2020 15:35,0,0,2,2,3,1,6
4/9/2020 16:55,1,1,2,2,3,0,6
4/9/2020 16:25,0,1,2,2,3,2,6
4/9/2020 16:10,0,1,2,2,3,0,6
4/9/2020 16:35,0,1,1,3,2,1,6
4/9/2020 16:00,1,1,2,3,3,1,6
4/9/2020 16:35,2,1,0,2,4,2,6
4/9/2020 15:15,0,2,1,2,4,0,6
4/9/2020 16:20,0,2,3,2,3,2,6
4/9/2020 17:35,0,1,3,3,4,1,6
4/9/2020 15:35,0,0,1,2,3,1,6
4/9/2020 15:15,0,1,3,2,3,2,6
4/9/2020 17:35,0,1,3,2,4,0,6
4/9/2020 16:10,0,2,1,3,3,1,6
4/9/2020 15:25,0,2,1,2,4,2,6
4/9/2020 15:15,0,0,1,2,4,0,6
4/9/2020 18:00,0,1,3,2,4,0,6
4/9/2020 18:25,0,0,2,1,4,1,6
4/9/2020 16:10,0,1,2,3,2,0,6
4/9/2020 16:40,1,0,2,3,2,0,6
4/9/2020 16:55,1,1,2,2,3,1,6
4/9/2020 16:55,0,1,3,3,3,0,6
4/9/2020 16:30,0,3,1,2,3,1,6
4/9/2020 16:20,0,0,3,2,3,0,6
4/9/2020 15:45,0,2,4,2,3,1,6
4/9/2020 18:35,0,1,2,4,2,1,6
4/9/2020 15:40,1,1,3,2,3,0,6
4/9/2020 18:20,1,1,2,2,3,1,6
4/9/2020 15:30,0,0,2,3,3,0,6
4/9/2020 17:20,0,1,2,3,3,1,6
4/9/2020 17:15,0,1,2,1,3,2,6
4/9/2020 16:25,0,0,1,1,3,1,6
4/9/2020 16:20,0,1,2,3,1,0,6
4/9/2020 16:20,0,2,2,3,3,2,6
4/9/2020 17:05,1,1,3,0,4,2,6
4/9/2020 15:25,1,1,2,3,2,2,6
4/9/2020 15:15,0,0,1,3,3,1,6
4/9/2020 16:30,1,0,3,2,3,2,6
4/9/2020 15:50,1,1,3,2,3,2,6
4/9/2020 15:35,1,2,3,3,2,1,6
4/9/2020 17:10,0,0,3,3,3,2,6
4/9/2020 15:10,1,0,1,1,2,2,6
4/9/2020 16:55,0,0,1,3,3,1,6
4/9/2020 15:10,0,3,2,1,3,1,6
4/9/2020 15:05,1,0,1,3,3,0,6
4/9/2020 15:30,0,0,2,3,3,0,6
4/9/2020 16:20,0,1,3,1,3,1,6
4/9/2020 15:20,0,1,3,2,3,1,6
4/9/2020 16:05,1,1,2,4,3,0,6
4/9/2020 15:05,1,2,2,2,3,2,6
4/9/2020 15:35,0,0,2,2,3,0,6
4/9/2020 15:55,0,2,3,3,3,1,6
4/9/2020 17:25,0,1,1,1,3,1,6
4/9/2020 18:35,0,1,2,2,2,2,6
4/9/2020 15:15,1,1,2,3,3,1,6
4/9/2020 15:15,1,1,1,2,3,1,6
4/9/2020 17:00,0,1,2,1,3,1,6
4/9/2020 16:55,0,1,3,1,3,1,6
4/9/2020 15:10,1,2,3,2,3,1,6
4/9/2020 19:25,0,2,4,0,3,0,6
4/9/2020 15:30,0,1,2,2,3,1,6
4/9/2020 15:10,0,0,3,2,2,1,6
4/9/2020 15:20,0,0,2,1,5,1,6
4/9/2020 16:15,0,1,2,1,2,0,6
4/9/2020 15:45,0,0,2,1,3,0,6
4/9/2020 16:20,1,0,3,2,3,2,6
4/9/2020 15:40,1,1,2,1,3,1,6
4/9/2020 15:05,0,1,3,2,3,2,6
4/9/2020 15:30,0,2,2,2,4,0,6
4/9/2020 17:05,0,0,2,1,3,1,6
4/9/2020 15:10,0,1,1,2,3,1,6
4/9/2020 17:25,1,1,3,2,2,1,6
4/9/2020 16:10,0,2,1,1,3,0,6
4/9/2020 15:05,0,0,1,1,4,1,6
4/9/2020 16:55,0,2,2,1,2,1,6
4/9/2020 18:55,0,1,2,3,2,2,6
4/9/2020 15:50,0,2,2,2,3,1,6
4/9/2020 15:55,0,2,3,2,2,2,6
4/9/2020 16:30,0,1,1,2,3,1,6
4/9/2020 18:00,1,2,3,3,3,1,6
4/9/2020 15:35,0,2,2,2,3,1,6
4/9/2020 15:20,0,3,2,1,2,0,6
4/9/2020 18:30,0,2,2,3,3,0,6
4/9/2020 16:20,0,1,3,3,3,0,6
4/9/2020 16:00,0,1,2,1,3,1,6
4/9/2020 15:30,0,1,2,2,4,0,6
4/9/2020 16:00,0,2,3,2,3,2,6
4/9/2020 16:35,1,1,3,2,3,2,6
4/9/2020 16:15,0,0,2,2,3,0,6
4/9/2020 16:30,1,1,3,4,3,1,6
4/9/2020 15:10,0,1,3,2,3,1,6
4/9/2020 18:40,0,0,1,1,3,1,6
4/9/2020 16:35,1,0,2,2,3,2,6
4/9/2020 15:45,0,3,2,2,1,1,6
4/9/2020 15:00,0,1,2,1,3,2,6
4/9/2020 15:10,0,2,2,3,3,0,6
4/9/2020 19:30,1,1,2,3,4,1,6
4/9/2020 17:55,0,2,1,2,2,0,6
4/9/2020 15:45,1,1,2,4,4,1,6
4/9/2020 15:45,0,0,2,2,4,1,6
4/9/2020 17:50,0,1,3,2,3,1,6
4/9/2020 15:50,1,1,2,1,3,1,6
4/9/2020 19:45,0,1,3,3,2,1,6
4/9/2020 18:20,0,1,2,3,3,1,6
4/9/2020 15:05,0,2,3,3,3,1,6
4/9/2020 16:30,0,0,3,3,3,3,6
4/9/2020 18:45,0,2,2,1,3,0,6
4/9/2020 16:40,0,1,3,2,3,0,6
4/9/2020 15:40,1,1,1,0,3,2,6
4/9/2020 15:25,0,2,3,2,3,1,6
4/9/2020 15:55,1,1,3,2,2,1,6
4/9/2020 15:45,0,0,2,3,4,2,6
4/9/2020 17:50,0,2,2,1,4,1,6
4/9/2020 15:15,0,1,4,2,3,2,6
4/9/2020 16:50,0,0,3,2,3,1,6
4/9/2020 17:05,0,1,1,3,2,1,6
4/9/2020 17:20,0,1,2,2,4,0,6
4/9/2020 16:50,0,1,2,2,3,0,6
4/9/2020 15:25,0,1,3,2,2,1,6
4/9/2020 16:00,0,0,3,2,3,1,6
4/9/2020 16:40,0,1,2,3,3,2,6
4/9/2020 16:45,0,0,3,2,4,0,6
4/9/2020 16:30,0,2,3,2,3,0,6
4/9/2020 15:40,0,2,3,3,3,0,6
4/9/2020 15:55,0,1,2,1,4,1,6
4/9/2020 15:30,0,2,2,1,3,2,6
4/9/2020 16:30,0,2,1,0,4,1,6
4/9/2020 15:55,0,2,2,1,3,0,6
4/9/2020 15:35,0,1,3,2,2,2,6
4/9/2020 15:55,1,0,2,3,2,1,6
4/9/2020 15:25,0,1,1,1,4,1,6
4/9/2020 15:15,0,0,2,3,3,1,6
4/9/2020 15:25,0,1,2,1,2,0,6
4/9/2020 15:30,0,1,2,1,3,1,6
4/9/2020 17:30,0,2,1,2,3,2,6
4/9/2020 15:05,0,2,3,2,2,2,6
4/9/2020 15:15,1,1,1,2,3,0,6
4/9/2020 15:05,0,1,3,3,3,1,6
4/9/2020 16:00,1,1,3,2,3,1,6
4/9/2020 17:50,1,0,2,1,3,1,6
4/9/2020 16:55,0,1,2,3,4,0,6
4/9/2020 15:20,0,0,3,2,3,1,6
4/9/2020 15:15,0,2,2,3,5,1,6
4/9/2020 15:25,0,1,2,2,3,1,6
4/9/2020 15:15,0,1,3,2,4,1,6
4/9/2020 15:40,0,2,3,2,4,2,6
4/9/2020 15:20,0,2,2,2,3,1,6
4/9/2020 15:50,0,2,2,1,3,3,6
4/9/2020 17:30,1,0,2,2,4,2,6
4/9/2020 17:10,0,0,2,2,3,1,6
4/9/2020 17:40,0,1,1,2,4,2,6
4/9/2020 15:05,1,1,1,1,2,1,6
4/9/2020 15:40,0,1,3,2,4,2,6
4/9/2020 16:10,1,0,2,3,3,1,6
4/9/2020 18:05,0,2,2,3,2,1,6
4/9/2020 15:25,0,2,3,2,4,2,6
4/9/2020 16:40,0,1,2,2,2,1,6
4/9/2020 15:55,0,1,1,1,2,0,6
4/9/2020 15:20,1,1,3,2,3,1,6
4/9/2020 15:30,0,0,1,3,4,2,6
4/9/2020 15:35,0,1,1,2,3,1,6
4/9/2020 18:10,0,1,2,3,4,1,6
4/9/2020 15:40,0,3,2,2,3,2,6
4/9/2020 18:15,0,0,0,3,2,1,6
4/9/2020 15:55,0,0,2,1,4,1,6
4/9/2020 15:20,0,1,1,2,2,1,6
4/9/2020 16:25,0,2,2,2,3,1,6
4/9/2020 16:15,0,1,5,3,4,0,6
4/9/2020 16:15,0,1,1,1,2,2,6
4/9/2020 16:10,0,1,2,1,3,0,6
4/9/2020 17:55,1,1,2,3,2,1,6
4/9/2020 15:20,0,2,3,1,3,0,6
4/9/2020 16:30,0,1,2,2,3,1,6
4/9/2020 16:40,0,1,1,2,3,0,6
4/9/2020 15:05,0,3,2,2,2,0,6
4/9/2020 15:05,0,1,1,2,3,2,6
4/9/2020 17:05,1,1,1,3,3,2,6
4/9/2020 15:10,0,1,3,3,3,0,6
4/9/2020 18:10,1,0,3,3,3,1,6
4/9/2020 15:05,1,1,2,2,3,2,6
4/9/2020 15:10,0,2,3,0,3,1,6
4/9/2020 16:55,0,1,1,2,2,1,6
4/9/2020 16:55,0,1,3,2,4,1,6
4/9/2020 15:40,0,1,2,3,2,1,6
4/9/2020 16:35,0,1,1,0,3,1,6
4/9/2020 15:10,0,1,2,3,3,1,6
4/9/2020 15:15,0,1,1,2,2,1,6
4/9/2020 16:45,0,1,2,2,3,1,6
4/9/2020 18:30,0,1,2,2,3,1,6
4/9/2020 16:25,0,1,1,3,3,2,6
4/9/2020 16:00,0,1,2,2,3,0,6
4/9/2020 15:30,1,1,2,2,2,1,6
4/9/2020 15:20,0,1,2,1,2,1,6
4/9/2020 15:10,0,0,2,2,2,1,6
4/9/2020 15:40,0,1,1,2,3,1,6
4/9/2020 20:10,1,1,2,1,3,0,6
4/9/2020 15:10,0,1,2,1,4,0,6
4/9/2020 15:55,1,0,2,1,3,2,6
4/9/2020 15:30,1,1,2,2,3,1,6
4/9/2020 15:25,0,1,2,3,3,1,6
4/9/2020 16:40,1,1,1,2,5,0,6
4/9/2020 15:30,0,2,2,2,2,0,6
4/9/2020 15:40,1,0,2,2,3,1,6
4/9/2020 16:05,0,1,1,1,2,1,6
4/9/2020 15:15,0,0,2,1,3,0,6
4/9/2020 16:50,0,0,2,2,4,0,6
4/9/2020 15:15,1,2,2,3,3,0,6
4/9/2020 17:05,0,2,2,2,3,1,6
4/9/2020 18:30,0,2,2,3,3,1,6
4/9/2020 15:25,0,2,2,3,3,0,6
4/9/2020 15:05,0,2,2,2,3,0,6
4/9/2020 16:30,0,2,2,2,4,1,6
4/9/2020 16:05,0,0,2,2,3,2,6
4/9/2020 15:45,0,0,1,1,3,0,6
4/9/2020 15:40,0,1,2,2,3,2,6
4/9/2020 15:15,0,1,1,2,2,1,6
4/9/2020 17:50,0,2,1,2,3,1,6
4/9/2020 18:10,0,0,3,2,2,0,6
4/9/2020 15:05,1,1,3,1,3,2,6
4/9/2020 15:50,0,1,3,2,3,1,6
4/9/2020 15:15,0,2,2,3,4,1,6
4/9/2020 16:45,1,1,3,2,4,1,6
4/9/2020 15:50,0,1,1,1,3,0,6
4/9/2020 17:45,0,1,3,3,4,0,6
4/9/2020 19:50,1,2,3,3,4,1,6
4/9/2020 15:45,0,1,1,2,3,0,6
4/9/2020 16:45,0,1,2,3,3,1,6
4/9/2020 17:05,0,2,2,1,4,1,6
4/9/2020 16:40,0,1,3,4,4,0,6
4/9/2020 16:10,0,2,2,3,3,0,6
4/9/2020 16:05,1,2,1,1,3,0,6
4/9/2020 17:15,0,2,2,1,3,1,6
4/9/2020 17:20,0,1,2,1,4,1,6
4/9/2020 17:20,0,1,2,2,4,0,6
4/9/2020 15:25,0,2,2,1,2,0,6
4/9/2020 16:05,1,2,1,2,3,1,6
4/9/2020 15:15,0,1,3,3,1,1,6
4/9/2020 16:25,0,0,2,3,4,1,6
4/9/2020 15:20,0,1,3,3,3,2,6
4/9/2020 16:35,0,1,2,2,4,1,6
4/9/2020 15:50,0,1,1,2,3,1,6
4/9/2020 16:00,0,1,1,2,4,0,6
4/9/2020 15:30,0,1,1,2,3,2,6
4/9/2020 17:25,1,1,3,2,3,1,6
4/9/2020 16:20,0,1,3,2,3,0,6
4/9/2020 17:00,0,0,1,2,3,1,6
4/9/2020 16:35,0,0,4,3,4,1,6
4/9/2020 16:10,0,0,2,2,2,0,6
4/9/2020 15:20,1,0,1,2,1,1,6
4/9/2020 15:30,1,2,1,2,3,1,6
4/9/2020 15:40,0,1,0,2,3,0,6
4/9/2020 15:40,0,2,2,1,3,1,6
4/9/2020 16:10,0,2,4,2,3,0,6
4/9/2020 18:05,0,1,2,1,2,2,6
4/9/2020 15:20,0,0,2,3,3,1,6
4/9/2020 17:05,0,0,3,2,3,1,6
4/9/2020 15:10,0,1,3,1,3,1,6
4/9/2020 16:40,1,2,2,2,4,2,6
4/9/2020 17:25,1,1,3,2,3,0,6
4/9/2020 16:45,0,1,3,3,3,1,6
4/9/2020 15:50,0,0,1,2,3,1,6
4/9/2020 18:00,0,1,2,2,3,1,6
4/9/2020 15:45,1,2,2,0,4,1,6
4/9/2020 16:25,0,1,1,2,3,0,6
4/9/2020 16:00,1,1,3,2,3,2,6
4/9/2020 16:35,0,0,2,3,3,0,6
4/9/2020 15:20,0,1,2,2,3,1,6
4/9/2020 15:55,0,1,2,2,4,2,6
4/9/2020 15:05,0,2,2,2,3,3,6
4/9/2020 20:20,0,1,2,2,4,1,6
4/9/2020 15:35,0,1,1,1,4,2,6
4/9/2020 17:10,1,0,2,0,2,1,6
4/9/2020 15:35,0,1,2,2,3,1,6
4/9/2020 15:30,2,0,3,2,3,3,6
4/9/2020 15:15,0,1,1,1,2,1,6
4/9/2020 15:30,0,2,2,3,2,0,6
4/9/2020 16:55,0,1,1,3,4,2,6
4/9/2020 15:05,0,1,2,3,3,1,6
4/9/2020 16:10,1,1,2,1,3,2,6
4/9/2020 17:45,0,2,3,1,3,1,6
4/9/2020 16:00,0,1,1,3,4,0,6
4/9/2020 15:30,0,2,2,2,3,1,6
4/9/2020 16:00,0,1,2,1,3,0,6
4/9/2020 15:15,1,0,2,2,2,0,6
4/9/2020 16:10,0,1,1,2,3,2,6
4/9/2020 15:30,0,2,2,2,3,0,6
4/9/2020 16:30,1,0,2,3,3,1,6
4/9/2020 16:10,1,0,2,2,3,0,6
4/9/2020 16:50,1,1,2,3,3,1,6
4/9/2020 17:55,0,0,0,2,3,1,6
4/9/2020 16:15,0,2,2,2,2,0,6
4/9/2020 16:55,0,1,2,2,3,1,6
4/9/2020 17:50,1,1,1,3,3,1,6
4/9/2020 18:30,0,0,2,2,4,1,6
4/9/2020 16:20,0,0,2,2,4,0,6
4/9/2020 15:35,0,0,1,3,4,1,6
4/9/2020 15:25,0,1,3,3,3,2,6
4/9/2020 17:10,0,1,2,1,2,0,6
4/9/2020 15:10,1,1,3,2,4,1,6
4/9/2020 16:25,0,2,1,2,2,1,6
4/9/2020 19:05,0,1,1,2,3,1,6
4/9/2020 15:55,1,1,2,2,3,1,6
4/9/2020 15:30,1,0,3,1,3,1,6
4/9/2020 15:45,0,2,2,3,3,0,6
4/9/2020 15:20,0,1,1,2,3,1,6
4/9/2020 15:30,0,0,2,1,4,1,6
4/9/2020 15:10,0,0,3,1,3,0,6
4/9/2020 15:05,1,2,2,2,3,0,6
4/9/2020 17:00,0,1,1,1,4,0,6
4/9/2020 15:40,0,1,3,2,2,1,6
4/9/2020 15:45,0,2,2,2,2,1,6
4/9/2020 15:25,1,1,2,2,4,1,6
4/9/2020 15:15,0,2,2,1,4,1,6
4/9/2020 15:30,1,0,2,2,3,2,6
4/9/2020 17:40,0,1,1,2,4,2,6
4/9/2020 16:40,0,2,2,2,3,1,6
4/9/2020 15:35,0,2,2,3,3,1,6
4/9/2020 16:10,0,0,2,2,3,2,6
4/9/2020 17:25,0,1,2,2,2,1,6
4/9/2020 16:00,0,1,1,2,2,1,6
4/9/2020 15:55,0,1,1,2,4,1,6
4/9/2020 19:45,1,2,1,4,3,0,6
4/9/2020 15:55,0,0,2,2,4,3,6
4/9/2020 15:50,0,2,2,2,4,1,6
4/9/2020 15:30,0,2,2,3,4,1,6
4/9/2020 21:05,0,1,3,3,2,1,6
4/9/2020 16:40,1,0,3,2,3,1,6
4/9/2020 16:00,0,2,3,4,3,1,6
4/9/2020 16:50,0,1,2,2,3,1,6
4/9/2020 17:05,0,0,2,3,4,1,6
4/9/2020 17:50,0,2,1,2,2,0,6
4/9/2020 15:20,0,1,3,3,4,1,6
4/9/2020 16:20,1,0,2,3,2,0,6
4/9/2020 15:15,0,0,2,1,3,1,6
4/9/2020 15:25,0,1,2,2,3,1,6
4/9/2020 15:15,0,1,1,3,4,1,6
4/9/2020 18:00,1,1,2,2,3,2,6
4/9/2020 15:05,0,1,1,2,3,1,6
4/9/2020 15:40,0,0,2,2,2,2,6
4/9/2020 15:25,0,1,2,2,4,1,6
4/9/2020 17:55,0,3,2,2,2,0,6
4/9/2020 16:15,0,1,2,2,3,0,6
4/9/2020 15:35,1,1,2,3,4,0,6
4/9/2020 16:40,0,1,3,2,4,1,6
4/9/2020 18:45,0,0,3,1,3,1,6
4/9/2020 15:50,1,0,1,3,4,0,6
4/9/2020 15:20,1,2,2,2,3,1,6
4/9/2020 15:10,1,1,2,3,4,1,6
4/9/2020 16:15,0,2,2,2,3,1,6
4/9/2020 16:25,0,2,1,2,3,1,6
4/9/2020 17:10,0,1,2,2,2,1,6
4/9/2020 16:30,0,1,2,3,3,2,6
4/9/2020 17:25,0,1,2,1,2,1,6
4/9/2020 15:25,0,1,1,3,1,2,6
4/9/2020 15:25,0,1,2,2,4,1,6
4/9/2020 16:30,0,1,1,2,3,2,6
4/9/2020 15:05,0,1,2,2,3,1,6
4/9/2020 15:25,0,1,2,2,2,0,6
4/9/2020 15:10,0,1,1,2,4,1,6
4/9/2020 15:20,0,2,2,1,4,1,6
4/9/2020 15:00,0,2,2,2,4,2,6
4/9/2020 17:50,0,1,2,2,3,1,6
4/9/2020 15:05,0,2,2,2,3,2,6
4/9/2020 16:25,0,0,2,1,2,0,6
4/9/2020 16:15,0,0,2,3,3,0,6
4/9/2020 15:15,0,1,3,2,3,2,6
4/9/2020 17:40,1,2,3,2,3,1,6
4/9/2020 15:20,0,0,2,1,2,1,6
4/9/2020 16:35,0,1,1,2,3,0,6
4/9/2020 15:25,0,1,1,2,4,1,6
4/9/2020 16:00,0,1,2,3,4,1,6
4/9/2020 15:10,0,0,2,2,3,2,6
4/9/2020 16:55,0,1,1,2,4,1,6
4/9/2020 18:15,0,2,2,2,3,1,6
4/9/2020 17:40,0,1,1,1,3,1,6
4/9/2020 17:15,0,1,1,2,3,0,6
4/9/2020 15:25,1,2,4,2,3,1,6
4/9/2020 18:45,0,1,2,1,3,1,6
4/9/2020 20:00,0,0,3,2,4,1,6
4/9/2020 15:05,0,2,2,3,3,1,6
4/9/2020 15:45,1,1,1,2,3,1,6
4/9/2020 15:50,0,3,2,2,4,0,6
4/9/2020 16:40,0,2,1,2,3,2,6
4/9/2020 16:20,0,2,1,2,2,2,6
4/9/2020 15:10,1,1,2,1,3,2,6
4/9/2020 17:30,0,1,2,1,2,1,6
4/9/2020 15:20,1,1,3,1,3,0,6
4/9/2020 15:20,0,0,3,2,4,1,6
4/9/2020 15:05,0,1,3,1,3,0,6
4/9/2020 17:45,0,0,1,3,4,2,6
4/9/2020 19:40,1,0,3,1,3,0,6
4/9/2020 17:30,0,2,2,1,2,0,6
4/9/2020 15:45,0,1,2,2,2,1,6
4/9/2020 16:25,0,1,2,2,3,1,6
4/9/2020 15:10,0,0,2,2,3,0,6
4/9/2020 15:35,0,1,3,0,4,0,6
4/9/2020 15:15,1,1,2,1,4,2,6
4/9/2020 16:05,2,1,3,2,3,1,6
4/9/2020 15:45,1,1,2,3,3,1,6
4/9/2020 16:00,0,1,2,4,4,1,6
4/9/2020 15:40,0,2,1,2,4,0,6
4/9/2020 17:45,0,1,2,1,3,0,6
4/9/2020 16:05,0,1,2,2,4,1,6
4/9/2020 16:15,0,0,2,1,2,1,6
4/9/2020 15:45,1,1,1,2,4,0,6
4/9/2020 15:55,0,1,2,2,3,1,6
4/9/2020 19:00,1,2,3,2,3,3,6
4/9/2020 16:00,0,2,2,3,3,1,6
4/9/2020 16:00,0,0,4,1,4,2,6
4/9/2020 17:45,1,1,2,2,3,1,6
4/9/2020 16:20,0,0,2,3,4,1,6
4/9/2020 16:05,0,0,2,3,3,1,6
4/9/2020 19:25,0,2,2,2,2,0,6
4/9/2020 16:00,1,2,1,3,2,1,6
4/9/2020 15:05,0,2,2,3,2,2,6
4/9/2020 15:15,0,1,2,1,4,1,6
4/9/2020 16:30,0,1,3,2,3,0,6
4/9/2020 18:55,0,2,3,2,3,0,6
4/9/2020 17:30,0,1,2,2,4,1,6
4/9/2020 15:30,0,1,2,2,3,0,6
4/9/2020 16:45,1,1,1,3,3,2,6
4/9/2020 15:20,0,1,2,1,3,1,6
4/9/2020 17:20,0,2,1,2,3,1,6
4/9/2020 19:30,0,0,2,1,3,2,6
4/9/2020 15:05,0,1,1,3,3,1,6
4/9/2020 17:00,0,2,2,1,5,2,6
4/9/2020 16:45,0,1,3,2,2,1,6
4/9/2020 15:40,0,1,2,3,4,2,6
4/9/2020 15:05,0,1,1,2,3,1,6
4/9/2020 16:20,1,1,2,2,3,2,6
4/9/2020 15:15,1,2,1,1,3,1,6
4/9/2020 17:00,0,1,2,1,3,1,6
4/9/2020 16:05,0,3,2,2,4,1,6
4/9/2020 16:30,0,1,2,3,3,1,6
4/9/2020 15:35,0,1,2,1,3,1,6
4/9/2020 17:40,0,1,1,3,4,0,6
4/9/2020 16:35,1,1,1,1,2,2,6
4/9/2020 15:05,1,2,2,2,3,2,6
4/9/2020 16:00,0,1,2,2,3,2,6
4/9/2020 15:50,0,0,3,3,4,1,6
4/9/2020 16:35,0,1,3,2,4,1,6
4/9/2020 19:00,0,2,2,2,3,1,6
4/9/2020 15:15,0,1,3,2,4,2,6
4/9/2020 15:15,1,0,1,4,3,2,6
4/9/2020 15:05,0,2,2,3,2,3,6
4/9/2020 15:35,0,2,2,4,3,1,6
4/9/2020 15:25,0,1,3,3,3,0,6
4/9/2020 16:35,0,2,3,1,3,1,6
4/9/2020 16:15,0,2,2,2,2,1,6
4/9/2020 17:05,0,1,2,2,2,1,6
4/9/2020 15:55,0,1,0,2,3,2,6
4/9/2020 16:40,0,1,1,3,3,0,6
4/9/2020 15:50,1,1,2,2,4,0,6
4/9/2020 15:35,1,0,2,2,4,2,6
4/9/2020 15:35,0,1,0,2,4,2,6
4/9/2020 15:00,1,2,2,2,2,1,6
4/9/2020 15:10,0,0,3,2,2,1,6
4/9/2020 16:35,0,1,3,2,3,1,6
4/9/2020 17:20,0,0,2,2,3,1,6
4/9/2020 17:25,0,2,3,2,2,2,6
4/9/2020 17:35,0,0,2,2,3,0,6
4/9/2020 17:35,0,1,2,3,3,1,6
4/9/2020 16:05,0,1,2,1,3,0,6
4/9/2020 15:35,0,1,2,2,3,2,6
4/9/2020 15:40,0,2,1,2,3,1,6
4/9/2020 16:35,0,0,3,3,4,1,6
4/9/2020 15:30,0,0,3,3,3,1,6
4/9/2020 15:10,0,1,3,2,3,1,6
4/9/2020 15:15,1,1,2,1,4,1,6
4/9/2020 16:25,0,1,0,3,2,2,6
4/9/2020 15:30,0,1,3,2,3,1,6
4/9/2020 15:35,1,2,1,2,3,0,6
4/9/2020 15:55,0,2,2,2,3,0,6
4/9/2020 16:55,0,1,2,3,3,0,6
4/9/2020 15:15,0,2,2,1,3,1,6
4/9/2020 18:40,0,2,1,2,3,0,6
4/9/2020 15:50,0,2,2,3,3,1,6
4/9/2020 17:45,0,2,0,2,3,0,6
4/9/2020 15:50,0,0,3,2,3,0,6
4/9/2020 15:25,0,1,1,1,3,2,6
4/9/2020 17:15,0,1,2,2,3,1,6
4/9/2020 15:40,0,0,4,2,2,1,6
4/9/2020 19:00,1,2,2,2,3,2,6
4/9/2020 16:00,0,1,2,3,3,0,6
4/9/2020 18:05,0,1,2,3,3,1,6
4/9/2020 15:25,0,0,2,3,3,2,6
4/9/2020 15:45,1,0,1,3,4,1,6
4/9/2020 16:20,1,0,1,3,1,2,6
4/9/2020 15:40,2,0,3,2,4,0,6
4/9/2020 15:00,0,1,4,2,4,1,6
4/9/2020 15:55,0,1,2,2,4,1,6
4/9/2020 16:10,0,0,1,2,4,2,6
