reportID,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
56380,2020-04-09 04:40:00,6,9,5,-1,7,2,10
56381,2020-04-09 04:40:00,7,8,5,0,7,3,10
56382,2020-04-09 04:40:00,5,9,7,-1,6,3,10
56383,2020-04-09 04:40:00,6,8,5,-1,7,3,10
56384,2020-04-09 04:40:00,6,8,7,-1,7,2,10
56385,2020-04-09 04:40:00,5,10,7,-1,7,2,10
56386,2020-04-09 04:40:00,6,10,6,-1,7,2,10
56387,2020-04-09 04:40:00,6,8,5,-1,7,2,10
56388,2020-04-09 04:40:00,5,9,6,-1,7,1,10
56389,2020-04-09 04:40:00,7,10,7,-1,6,3,10
56390,2020-04-09 04:40:00,5,9,6,-1,7,1,10
56391,2020-04-09 04:40:00,5,10,7,-1,7,2,10
56392,2020-04-09 04:40:00,6,9,7,-1,6,1,10
56393,2020-04-09 04:40:00,5,10,6,-1,7,3,10
56394,2020-04-09 04:40:00,6,7,7,-1,5,3,10
56395,2020-04-09 04:40:00,5,7,5,-1,7,2,10
56396,2020-04-09 04:40:00,6,10,6,-1,7,2,10
56397,2020-04-09 04:40:00,6,9,7,6,9,2,10
56398,2020-04-09 04:40:00,5,9,6,-1,6,1,10
56399,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56400,2020-04-09 04:40:00,5,9,6,-1,7,2,10
56401,2020-04-09 04:40:00,5,9,6,-1,7,3,10
56402,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56403,2020-04-09 04:40:00,6,9,6,-1,7,3,10
56404,2020-04-09 04:40:00,6,9,6,-1,6,3,10
56405,2020-04-09 04:40:00,6,8,7,-1,7,0,10
56406,2020-04-09 04:40:00,7,9,7,-1,7,3,10
56407,2020-04-09 04:40:00,6,9,7,8,7,2,10
56408,2020-04-09 04:40:00,6,8,6,-1,7,3,10
56409,2020-04-09 04:40:00,5,9,6,-1,6,2,10
56410,2020-04-09 04:40:00,6,10,7,-1,8,2,10
56411,2020-04-09 04:40:00,7,8,5,-1,6,2,10
56412,2020-04-09 04:40:00,7,10,5,-1,7,3,10
56413,2020-04-09 04:40:00,5,9,6,-1,8,2,10
56414,2020-04-09 04:40:00,5,8,7,-1,7,2,10
56415,2020-04-09 04:40:00,6,9,6,-1,8,1,10
56416,2020-04-09 04:40:00,6,9,7,-1,9,2,10
56417,2020-04-09 04:40:00,6,9,5,-1,6,2,10
56418,2020-04-09 04:40:00,6,9,5,-1,7,2,10
56419,2020-04-09 04:40:00,4,10,6,-1,6,2,10
56420,2020-04-09 04:40:00,7,8,6,-1,7,2,10
56421,2020-04-09 04:40:00,6,10,6,-1,7,3,10
56422,2020-04-09 04:40:00,5,9,7,-1,7,1,10
56423,2020-04-09 04:40:00,4,10,6,-1,7,2,10
56424,2020-04-09 04:40:00,5,9,6,-1,7,2,10
56425,2020-04-09 04:40:00,6,9,6,-1,7,1,10
56426,2020-04-09 04:40:00,6,10,5,-1,6,2,10
56427,2020-04-09 04:40:00,6,8,7,-1,7,2,10
56428,2020-04-09 04:40:00,5,8,6,-1,8,2,10
56429,2020-04-09 04:40:00,6,7,6,-1,7,1,10
56430,2020-04-09 04:40:00,7,9,6,-1,6,2,10
56431,2020-04-09 04:40:00,6,9,6,-1,8,2,10
56432,2020-04-09 04:40:00,7,9,6,-1,7,2,10
56433,2020-04-09 04:40:00,5,9,5,-1,7,1,10
56434,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56435,2020-04-09 04:40:00,6,9,6,-1,8,1,10
56436,2020-04-09 04:40:00,6,8,6,-1,8,3,10
56437,2020-04-09 04:40:00,5,9,6,-1,5,3,10
56438,2020-04-09 04:40:00,5,9,8,-1,9,2,10
56439,2020-04-09 04:40:00,5,10,5,-1,7,2,10
56440,2020-04-09 04:40:00,6,10,6,-1,7,1,10
56441,2020-04-09 04:40:00,5,9,7,-1,8,2,10
56442,2020-04-09 04:40:00,7,9,6,-1,5,2,10
56443,2020-04-09 04:40:00,6,8,6,-1,6,3,10
56444,2020-04-09 04:40:00,6,9,5,-1,8,2,10
56445,2020-04-09 04:40:00,6,9,6,-1,6,1,10
56446,2020-04-09 04:40:00,5,9,6,-1,8,2,10
56447,2020-04-09 04:40:00,6,10,6,-1,8,2,10
56448,2020-04-09 04:40:00,6,9,5,-1,7,2,10
56449,2020-04-09 04:40:00,6,10,6,-1,6,3,10
56450,2020-04-09 04:40:00,6,9,7,-1,7,3,10
56451,2020-04-09 04:40:00,5,8,6,-1,6,3,10
56452,2020-04-09 04:40:00,6,8,7,-1,7,2,10
56453,2020-04-09 04:40:00,5,9,7,-1,8,2,10
56454,2020-04-09 04:40:00,6,9,6,-1,7,3,10
56455,2020-04-09 04:40:00,6,8,6,-1,6,2,10
56456,2020-04-09 04:40:00,6,9,7,-1,7,2,10
56457,2020-04-09 04:40:00,7,10,7,-1,7,0,10
56458,2020-04-09 04:40:00,6,8,6,-1,7,2,10
56459,2020-04-09 04:40:00,5,10,5,-1,7,2,10
56460,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56461,2020-04-09 04:40:00,6,9,7,-1,7,2,10
56462,2020-04-09 04:40:00,7,10,6,-1,7,1,10
56463,2020-04-09 04:40:00,6,9,6,-1,7,1,10
56464,2020-04-09 04:40:00,6,9,6,-1,7,3,10
56465,2020-04-09 04:40:00,6,10,5,-1,6,2,10
56466,2020-04-09 04:40:00,6,9,6,-1,8,2,10
56467,2020-04-09 04:40:00,6,8,5,-1,8,1,10
56468,2020-04-09 04:40:00,7,8,6,10,7,2,10
56469,2020-04-09 04:40:00,7,10,6,-1,7,2,10
56470,2020-04-09 04:40:00,7,10,7,-1,8,3,10
56471,2020-04-09 04:40:00,6,9,6,-1,9,2,10
56472,2020-04-09 04:40:00,7,8,5,-1,7,2,10
56473,2020-04-09 04:40:00,7,9,6,-1,8,2,10
56474,2020-04-09 04:40:00,5,9,6,-1,6,2,10
56475,2020-04-09 04:40:00,7,9,4,-1,7,3,10
56476,2020-04-09 04:40:00,7,8,6,-1,7,2,10
56477,2020-04-09 04:40:00,5,8,6,-1,8,2,10
56478,2020-04-09 04:40:00,7,10,7,-1,8,3,10
56479,2020-04-09 04:40:00,5,10,4,-1,7,3,10
56480,2020-04-09 04:40:00,6,10,6,-1,7,1,10
56481,2020-04-09 04:40:00,6,8,6,-1,6,2,10
56482,2020-04-09 04:40:00,6,9,5,-1,7,3,10
56483,2020-04-09 04:40:00,6,10,7,-1,6,2,10
56484,2020-04-09 04:40:00,7,9,6,-1,8,2,10
56485,2020-04-09 04:40:00,6,8,5,-1,7,1,10
56486,2020-04-09 04:40:00,5,9,6,-1,7,2,10
56487,2020-04-09 04:40:00,5,7,6,-1,7,3,10
56488,2020-04-09 04:40:00,6,10,7,-1,7,2,10
56489,2020-04-09 04:40:00,6,10,6,-1,7,2,10
56490,2020-04-09 04:40:00,7,9,6,-1,6,3,10
56491,2020-04-09 04:40:00,6,9,7,-1,8,3,10
56492,2020-04-09 04:40:00,6,10,6,-1,7,3,10
56493,2020-04-09 04:40:00,6,10,5,-1,7,1,10
56494,2020-04-09 04:40:00,6,8,6,-1,8,1,10
56495,2020-04-09 04:40:00,6,10,7,-1,7,2,10
56496,2020-04-09 04:40:00,7,9,6,-1,6,1,10
56497,2020-04-09 04:40:00,7,9,6,-1,6,1,10
56498,2020-04-09 04:40:00,6,10,6,-1,7,1,10
56499,2020-04-09 04:40:00,7,7,7,-1,7,1,10
56500,2020-04-09 04:40:00,5,9,6,-1,7,2,10
56501,2020-04-09 04:40:00,5,10,7,-1,7,1,10
56502,2020-04-09 04:40:00,6,10,7,-1,8,2,10
56503,2020-04-09 04:40:00,7,10,6,-1,7,1,10
56504,2020-04-09 04:40:00,6,9,7,-1,7,2,10
56505,2020-04-09 04:40:00,6,10,7,-1,6,1,10
56506,2020-04-09 04:40:00,5,10,6,-1,8,2,10
56507,2020-04-09 04:40:00,7,9,7,-1,5,2,10
56508,2020-04-09 04:40:00,5,8,5,-1,7,2,10
56509,2020-04-09 04:40:00,6,9,6,-1,7,3,10
56510,2020-04-09 04:40:00,7,10,6,-1,7,2,10
56511,2020-04-09 04:40:00,7,10,6,-1,7,2,10
56512,2020-04-09 04:40:00,6,8,6,-1,6,3,10
56513,2020-04-09 04:40:00,6,9,6,-1,6,3,10
56514,2020-04-09 04:40:00,6,10,6,-1,7,2,10
56515,2020-04-09 04:40:00,6,10,7,-1,8,2,10
56516,2020-04-09 04:40:00,4,10,7,-1,7,4,10
56517,2020-04-09 04:40:00,7,9,6,-1,7,3,10
56518,2020-04-09 04:40:00,6,8,6,-1,6,1,10
56519,2020-04-09 04:40:00,6,10,6,-1,7,3,10
56520,2020-04-09 04:40:00,5,8,5,-1,7,3,10
56521,2020-04-09 04:40:00,7,9,6,-1,7,3,10
56522,2020-04-09 04:40:00,7,9,5,-1,7,3,10
56523,2020-04-09 04:40:00,7,9,7,0,6,3,10
56524,2020-04-09 04:40:00,6,9,6,-1,7,1,10
56525,2020-04-09 04:40:00,7,9,7,-1,7,2,10
56526,2020-04-09 04:40:00,7,7,7,-1,7,2,10
56527,2020-04-09 04:40:00,6,9,7,-1,7,2,10
56528,2020-04-09 04:40:00,6,8,6,-1,7,2,10
56529,2020-04-09 04:40:00,6,9,5,-1,7,2,10
56530,2020-04-09 04:40:00,5,9,7,-1,7,2,10
56531,2020-04-09 04:40:00,5,9,6,10,6,2,10
56532,2020-04-09 04:40:00,6,9,5,-1,5,2,10
56533,2020-04-09 04:40:00,6,9,5,-1,7,3,10
56534,2020-04-09 04:40:00,6,9,5,-1,7,2,10
56535,2020-04-09 04:40:00,5,9,6,-1,7,3,10
56536,2020-04-09 04:40:00,6,9,6,-1,6,1,10
56537,2020-04-09 04:40:00,6,10,5,-1,7,2,10
56538,2020-04-09 04:40:00,6,9,7,-1,6,2,10
56539,2020-04-09 04:40:00,6,8,5,-1,5,1,10
56540,2020-04-09 04:40:00,5,9,5,-1,8,3,10
56541,2020-04-09 04:40:00,7,8,5,-1,6,1,10
56542,2020-04-09 04:40:00,7,9,6,-1,8,2,10
56543,2020-04-09 04:40:00,6,9,6,-1,7,1,10
56544,2020-04-09 04:40:00,5,9,6,-1,7,2,10
56545,2020-04-09 04:40:00,5,10,5,-1,7,1,10
56546,2020-04-09 04:40:00,6,9,7,-1,6,3,10
56547,2020-04-09 04:40:00,5,10,6,-1,7,2,10
56548,2020-04-09 04:40:00,7,9,5,-1,6,2,10
56549,2020-04-09 04:40:00,6,9,6,-1,7,3,10
56550,2020-04-09 04:40:00,6,10,7,-1,8,3,10
56551,2020-04-09 04:40:00,7,8,5,-1,6,2,10
56552,2020-04-09 04:40:00,6,9,6,-1,7,1,10
56553,2020-04-09 04:40:00,6,8,8,-1,7,1,10
56554,2020-04-09 04:40:00,7,8,5,-1,7,1,10
56555,2020-04-09 04:40:00,7,8,7,-1,8,2,10
56556,2020-04-09 04:40:00,6,9,7,-1,6,3,10
56557,2020-04-09 04:40:00,5,9,6,-1,8,2,10
56558,2020-04-09 04:40:00,6,9,8,-1,7,1,10
56559,2020-04-09 04:40:00,7,9,6,-1,7,2,10
56560,2020-04-09 04:40:00,6,9,6,-1,6,2,10
56561,2020-04-09 04:40:00,7,9,5,-1,7,2,10
56562,2020-04-09 04:40:00,5,9,6,-1,8,3,10
56563,2020-04-09 04:40:00,6,8,5,-1,7,2,10
56564,2020-04-09 04:40:00,6,10,6,-1,8,3,10
56565,2020-04-09 04:40:00,7,10,7,-1,8,3,10
56566,2020-04-09 04:40:00,5,10,7,-1,7,2,10
56567,2020-04-09 04:40:00,7,9,6,-1,6,1,10
56568,2020-04-09 04:40:00,5,10,6,-1,7,2,10
56569,2020-04-09 04:40:00,7,7,6,-1,8,3,10
56570,2020-04-09 04:40:00,7,9,6,-1,7,2,10
56571,2020-04-09 04:40:00,5,9,6,-1,6,1,10
56572,2020-04-09 04:40:00,6,9,7,0,7,3,10
56573,2020-04-09 04:40:00,7,10,7,-1,7,2,10
56574,2020-04-09 04:40:00,7,10,6,-1,7,1,10
56575,2020-04-09 04:40:00,5,10,6,-1,7,2,10
56576,2020-04-09 04:40:00,6,9,6,-1,6,2,10
56577,2020-04-09 04:40:00,7,8,7,-1,7,2,10
56578,2020-04-09 04:40:00,7,8,6,-1,7,2,10
56579,2020-04-09 04:40:00,7,8,7,-1,7,2,10
56580,2020-04-09 04:40:00,7,8,6,-1,6,3,10
56581,2020-04-09 04:40:00,7,9,6,-1,7,3,10
56582,2020-04-09 04:40:00,6,9,6,-1,7,1,10
56583,2020-04-09 04:40:00,6,8,7,-1,6,2,10
56584,2020-04-09 04:40:00,5,9,6,-1,7,0,10
56585,2020-04-09 04:40:00,4,9,6,-1,7,1,10
56586,2020-04-09 04:40:00,6,8,5,-1,8,2,10
56587,2020-04-09 04:40:00,5,9,5,-1,7,2,10
56588,2020-04-09 04:40:00,7,10,7,-1,6,2,10
56589,2020-04-09 04:40:00,6,9,6,-1,7,3,10
56590,2020-04-09 04:40:00,7,7,6,-1,7,2,10
56591,2020-04-09 04:40:00,6,8,6,-1,8,3,10
56592,2020-04-09 04:40:00,6,9,6,-1,8,1,10
56593,2020-04-09 04:40:00,7,8,8,-1,8,1,10
56594,2020-04-09 04:40:00,6,10,6,-1,7,2,10
56595,2020-04-09 04:40:00,5,9,5,-1,7,2,10
56596,2020-04-09 04:40:00,6,9,6,-1,6,0,10
56597,2020-04-09 04:40:00,6,9,6,-1,6,3,10
56598,2020-04-09 04:40:00,7,9,6,-1,7,0,10
56599,2020-04-09 04:40:00,5,8,7,-1,7,2,10
56600,2020-04-09 04:40:00,5,8,7,-1,7,2,10
56601,2020-04-09 04:40:00,7,8,6,-1,7,3,10
56602,2020-04-09 04:40:00,6,9,7,-1,6,2,10
56603,2020-04-09 04:40:00,5,8,7,-1,8,2,10
56604,2020-04-09 04:40:00,6,9,6,4,6,2,10
56605,2020-04-09 04:40:00,7,8,6,-1,7,2,10
56606,2020-04-09 04:40:00,6,8,7,-1,8,3,10
56607,2020-04-09 04:40:00,6,9,5,-1,6,2,10
56608,2020-04-09 04:40:00,6,8,6,-1,7,1,10
56609,2020-04-09 04:40:00,5,8,6,-1,8,0,10
56610,2020-04-09 04:40:00,7,9,7,-1,8,2,10
56611,2020-04-09 04:40:00,6,10,5,-1,7,2,10
56612,2020-04-09 04:40:00,7,10,6,-1,5,1,10
56613,2020-04-09 04:40:00,6,9,6,-1,6,3,10
56614,2020-04-09 04:40:00,6,9,7,-1,8,3,10
56615,2020-04-09 04:40:00,6,8,6,-1,6,1,10
56616,2020-04-09 04:40:00,6,9,7,-1,7,3,10
56617,2020-04-09 04:40:00,6,9,5,-1,6,3,10
56618,2020-04-09 04:40:00,6,8,5,-1,8,2,10
56619,2020-04-09 04:40:00,5,9,7,-1,8,2,10
56620,2020-04-09 04:40:00,5,9,7,-1,7,2,10
56621,2020-04-09 04:40:00,6,8,7,-1,8,3,10
56622,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56623,2020-04-09 04:40:00,6,9,6,6,8,1,10
56624,2020-04-09 04:40:00,7,9,6,-1,5,2,10
56625,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56626,2020-04-09 04:40:00,6,10,5,-1,8,2,10
56627,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56628,2020-04-09 04:40:00,6,8,5,-1,7,3,10
56629,2020-04-09 04:40:00,5,9,6,-1,6,2,10
56630,2020-04-09 04:40:00,6,7,6,-1,6,2,10
56631,2020-04-09 04:40:00,7,8,5,-1,7,2,10
56632,2020-04-09 04:40:00,6,10,6,-1,7,2,10
56633,2020-04-09 04:40:00,7,9,5,-1,7,1,10
56634,2020-04-09 04:40:00,5,9,7,-1,7,2,10
56635,2020-04-09 04:40:00,5,9,7,-1,8,1,10
56636,2020-04-09 04:40:00,5,10,6,-1,7,1,10
56637,2020-04-09 04:40:00,7,9,6,-1,7,1,10
56638,2020-04-09 04:40:00,5,9,6,-1,8,2,10
56639,2020-04-09 04:40:00,6,8,7,-1,6,2,10
56640,2020-04-09 04:40:00,6,8,7,-1,6,3,10
56641,2020-04-09 04:40:00,6,9,7,-1,7,2,10
56642,2020-04-09 04:40:00,6,9,6,-1,8,3,10
56643,2020-04-09 04:40:00,6,9,5,-1,7,2,10
56644,2020-04-09 04:40:00,6,9,6,-1,6,2,10
56645,2020-04-09 04:40:00,6,7,6,-1,6,2,10
56646,2020-04-09 04:40:00,6,9,6,-1,6,4,10
56647,2020-04-09 04:40:00,6,8,6,-1,6,1,10
56648,2020-04-09 04:40:00,5,8,5,-1,7,2,10
56649,2020-04-09 04:40:00,6,8,7,-1,5,3,10
56650,2020-04-09 04:40:00,5,8,5,-1,7,3,10
56651,2020-04-09 04:40:00,7,8,6,-1,8,3,10
56652,2020-04-09 04:40:00,5,9,5,-1,7,3,10
56653,2020-04-09 04:40:00,6,9,6,-1,6,3,10
56654,2020-04-09 04:40:00,6,8,6,-1,7,2,10
56655,2020-04-09 04:40:00,6,10,6,-1,6,2,10
56656,2020-04-09 04:40:00,5,7,7,-1,7,2,10
56657,2020-04-09 04:40:00,6,8,7,-1,7,4,10
56658,2020-04-09 04:40:00,6,8,5,-1,7,2,10
56659,2020-04-09 04:40:00,5,8,6,-1,6,3,10
56660,2020-04-09 04:40:00,7,10,5,-1,8,1,10
56661,2020-04-09 04:40:00,5,9,6,-1,7,2,10
56662,2020-04-09 04:40:00,7,8,6,-1,7,1,10
56663,2020-04-09 04:40:00,6,10,6,-1,7,2,10
56664,2020-04-09 04:40:00,7,9,7,-1,7,1,10
56665,2020-04-09 04:40:00,6,8,5,-1,7,3,10
56666,2020-04-09 04:40:00,6,10,7,-1,8,1,10
56667,2020-04-09 04:40:00,6,10,6,-1,7,2,10
56668,2020-04-09 04:40:00,6,9,5,-1,8,3,10
56669,2020-04-09 04:40:00,7,9,6,-1,8,3,10
56670,2020-04-09 04:40:00,7,9,8,-1,6,0,10
56671,2020-04-09 04:40:00,6,8,6,-1,6,2,10
56672,2020-04-09 04:40:00,6,9,5,-1,7,2,10
56673,2020-04-09 04:40:00,7,10,7,-1,6,2,10
56674,2020-04-09 04:40:00,6,10,5,-1,6,3,10
56675,2020-04-09 04:40:00,6,9,7,-1,7,1,10
56676,2020-04-09 04:40:00,6,10,7,-1,6,2,10
56677,2020-04-09 04:40:00,6,9,6,-1,5,3,10
56678,2020-04-09 04:40:00,5,9,6,-1,7,1,10
56679,2020-04-09 04:40:00,7,8,6,-1,7,2,10
56680,2020-04-09 04:40:00,6,10,6,-1,8,4,10
56681,2020-04-09 04:40:00,7,9,6,-1,6,3,10
56682,2020-04-09 04:40:00,6,9,7,-1,6,1,10
56683,2020-04-09 04:40:00,5,10,5,-1,6,2,10
56684,2020-04-09 04:40:00,5,9,6,-1,8,3,10
56685,2020-04-09 04:40:00,7,9,5,-1,6,2,10
56686,2020-04-09 04:40:00,5,10,6,-1,7,2,10
56687,2020-04-09 04:40:00,7,9,7,-1,7,2,10
56688,2020-04-09 04:40:00,6,10,7,-1,8,4,10
56689,2020-04-09 04:40:00,6,9,6,-1,8,2,10
56690,2020-04-09 04:40:00,7,8,6,-1,7,2,10
56691,2020-04-09 04:40:00,6,9,5,-1,6,2,10
56692,2020-04-09 04:40:00,6,8,7,-1,8,2,10
56693,2020-04-09 04:40:00,6,10,6,-1,8,1,10
56694,2020-04-09 04:40:00,6,10,6,-1,6,2,10
56695,2020-04-09 04:40:00,7,9,7,-1,7,2,10
56696,2020-04-09 04:40:00,5,8,6,-1,7,3,10
56697,2020-04-09 04:40:00,6,9,6,-1,6,1,10
56698,2020-04-09 04:40:00,6,9,6,-1,7,3,10
56699,2020-04-09 04:40:00,6,9,6,-1,8,2,10
56700,2020-04-09 04:40:00,6,9,5,-1,7,2,10
56701,2020-04-09 04:40:00,6,9,6,-1,8,2,10
56702,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56703,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56704,2020-04-09 04:40:00,6,9,7,-1,8,1,10
56705,2020-04-09 04:40:00,5,10,7,-1,5,3,10
56706,2020-04-09 04:40:00,7,8,6,-1,6,2,10
56707,2020-04-09 04:40:00,5,9,6,-1,6,2,10
56708,2020-04-09 04:40:00,4,10,6,-1,7,2,10
56709,2020-04-09 04:40:00,6,10,6,-1,6,2,10
56710,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56711,2020-04-09 04:40:00,7,9,6,-1,8,1,10
56712,2020-04-09 04:40:00,6,9,6,-1,7,3,10
56713,2020-04-09 04:40:00,6,10,5,-1,7,2,10
56714,2020-04-09 04:40:00,6,9,7,-1,6,3,10
56715,2020-04-09 04:40:00,6,9,6,-1,6,3,10
56716,2020-04-09 04:40:00,6,10,6,-1,7,2,10
56717,2020-04-09 04:40:00,5,10,6,-1,7,2,10
56718,2020-04-09 04:40:00,6,10,6,-1,7,3,10
56719,2020-04-09 04:40:00,6,10,6,-1,6,3,10
56720,2020-04-09 04:40:00,6,10,6,-1,7,3,10
56721,2020-04-09 04:40:00,7,10,6,-1,6,3,10
56722,2020-04-09 04:40:00,6,9,6,-1,6,3,10
56723,2020-04-09 04:40:00,7,9,5,-1,7,3,10
56724,2020-04-09 04:40:00,6,10,5,-1,7,1,10
56725,2020-04-09 04:40:00,5,9,6,-1,7,1,10
56726,2020-04-09 04:40:00,6,9,7,-1,6,0,10
56727,2020-04-09 04:40:00,5,9,5,-1,7,2,10
56728,2020-04-09 04:40:00,6,9,8,-1,6,2,10
56729,2020-04-09 04:40:00,5,9,6,-1,8,2,10
56730,2020-04-09 04:40:00,6,10,6,-1,7,3,10
56731,2020-04-09 04:40:00,6,7,6,-1,7,3,10
56732,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56733,2020-04-09 04:40:00,5,9,6,-1,8,2,10
56734,2020-04-09 04:40:00,5,7,8,-1,7,3,10
56735,2020-04-09 04:40:00,7,9,6,-1,8,2,10
56736,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56737,2020-04-09 04:40:00,7,9,5,-1,8,2,10
56738,2020-04-09 04:40:00,6,8,5,-1,8,2,10
56739,2020-04-09 04:40:00,5,10,7,-1,6,3,10
56740,2020-04-09 04:40:00,6,9,7,-1,8,1,10
56741,2020-04-09 04:40:00,7,10,5,-1,6,3,10
56742,2020-04-09 04:40:00,6,9,7,-1,7,1,10
56743,2020-04-09 04:40:00,6,9,6,-1,6,2,10
56744,2020-04-09 04:40:00,6,8,6,-1,7,2,10
56745,2020-04-09 04:40:00,5,9,6,-1,7,3,10
56746,2020-04-09 04:40:00,7,9,6,-1,7,2,10
56747,2020-04-09 04:40:00,6,9,4,-1,6,1,10
56748,2020-04-09 04:40:00,6,10,6,-1,7,0,10
56749,2020-04-09 04:40:00,4,10,7,-1,8,2,10
56750,2020-04-09 04:40:00,6,8,6,-1,7,1,10
56751,2020-04-09 04:40:00,5,9,6,-1,7,2,10
56752,2020-04-09 04:40:00,6,9,6,-1,8,1,10
56753,2020-04-09 04:40:00,7,8,7,8,7,1,10
56754,2020-04-09 04:40:00,5,9,7,-1,6,2,10
56755,2020-04-09 04:40:00,6,10,5,-1,8,2,10
56756,2020-04-09 04:40:00,5,8,5,-1,8,2,10
56757,2020-04-09 04:40:00,6,9,7,-1,7,3,10
56758,2020-04-09 04:40:00,6,9,6,-1,8,2,10
56759,2020-04-09 04:40:00,5,9,5,-1,6,3,10
56760,2020-04-09 04:40:00,6,9,7,-1,6,1,10
56761,2020-04-09 04:40:00,6,10,6,-1,7,2,10
56762,2020-04-09 04:40:00,7,10,6,-1,7,2,10
56763,2020-04-09 04:40:00,6,8,5,-1,8,2,10
56764,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56765,2020-04-09 04:40:00,7,9,6,-1,7,2,10
56766,2020-04-09 04:40:00,7,8,6,-1,8,1,10
56767,2020-04-09 04:40:00,5,9,6,4,8,1,10
56768,2020-04-09 04:40:00,6,9,6,-1,9,1,10
56769,2020-04-09 04:40:00,5,10,8,-1,7,2,10
56770,2020-04-09 04:40:00,6,8,5,-1,7,2,10
56771,2020-04-09 04:40:00,7,8,6,-1,7,2,10
56772,2020-04-09 04:40:00,6,10,6,-1,6,2,10
56773,2020-04-09 04:40:00,7,8,5,-1,7,1,10
56774,2020-04-09 04:40:00,6,9,5,-1,8,3,10
56775,2020-04-09 04:40:00,6,9,6,-1,6,2,10
56776,2020-04-09 04:40:00,7,10,5,-1,6,1,10
56777,2020-04-09 04:40:00,6,9,6,-1,6,2,10
56778,2020-04-09 04:40:00,6,9,5,-1,6,2,10
56779,2020-04-09 04:40:00,7,9,6,-1,8,3,10
56780,2020-04-09 04:40:00,6,10,7,-1,7,1,10
56781,2020-04-09 04:40:00,6,8,6,-1,8,0,10
56782,2020-04-09 04:40:00,6,7,6,-1,7,3,10
56783,2020-04-09 04:40:00,6,10,5,-1,8,2,10
56784,2020-04-09 04:40:00,6,8,7,-1,6,2,10
56785,2020-04-09 04:40:00,6,8,6,-1,7,1,10
56786,2020-04-09 04:40:00,6,10,7,-1,6,2,10
56787,2020-04-09 04:40:00,7,9,6,-1,7,1,10
56788,2020-04-09 04:40:00,7,10,6,-1,6,2,10
56789,2020-04-09 04:40:00,7,9,4,-1,7,1,10
56790,2020-04-09 04:40:00,6,8,5,-1,7,2,10
56791,2020-04-09 04:40:00,5,8,5,-1,7,2,10
56792,2020-04-09 04:40:00,6,9,6,-1,6,2,10
56793,2020-04-09 04:40:00,6,9,6,-1,7,1,10
56794,2020-04-09 04:40:00,5,8,6,-1,8,2,10
56795,2020-04-09 04:40:00,6,9,7,-1,7,2,10
56796,2020-04-09 04:40:00,7,8,4,-1,8,2,10
56797,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56798,2020-04-09 04:40:00,6,8,6,-1,6,2,10
56799,2020-04-09 04:40:00,6,10,6,-1,7,3,10
56800,2020-04-09 04:40:00,5,8,5,-1,8,0,10
56801,2020-04-09 04:40:00,6,8,6,-1,6,1,10
56802,2020-04-09 04:40:00,6,9,6,-1,8,1,10
56803,2020-04-09 04:40:00,5,7,7,-1,7,1,10
56804,2020-04-09 04:40:00,5,9,7,-1,7,1,10
56805,2020-04-09 04:40:00,5,9,6,-1,6,1,10
56806,2020-04-09 04:40:00,6,9,6,-1,7,4,10
56807,2020-04-09 04:40:00,6,9,5,-1,7,1,10
56808,2020-04-09 04:40:00,6,9,6,-1,8,2,10
56809,2020-04-09 04:40:00,6,9,7,-1,6,2,10
56810,2020-04-09 04:40:00,6,9,6,-1,7,1,10
56811,2020-04-09 04:40:00,7,9,5,-1,7,2,10
56812,2020-04-09 04:40:00,7,9,6,-1,7,1,10
56813,2020-04-09 04:40:00,7,8,6,-1,6,2,10
56814,2020-04-09 04:40:00,5,8,5,-1,6,2,10
56815,2020-04-09 04:40:00,6,8,6,-1,7,1,10
56816,2020-04-09 04:40:00,6,9,6,-1,7,1,10
56817,2020-04-09 04:40:00,8,8,6,-1,7,1,10
56818,2020-04-09 04:40:00,6,9,7,-1,7,2,10
56819,2020-04-09 04:40:00,6,10,6,-1,8,4,10
56820,2020-04-09 04:40:00,6,8,7,-1,8,3,10
56821,2020-04-09 04:40:00,6,8,6,-1,7,1,10
56822,2020-04-09 04:40:00,6,9,7,-1,6,2,10
56823,2020-04-09 04:40:00,6,8,6,-1,6,2,10
56824,2020-04-09 04:40:00,7,8,6,-1,6,1,10
56825,2020-04-09 04:40:00,6,9,6,-1,8,3,10
56826,2020-04-09 04:40:00,6,8,6,-1,6,3,10
56827,2020-04-09 04:40:00,6,9,6,-1,7,2,10
56828,2020-04-09 04:40:00,6,8,6,-1,7,1,10
56829,2020-04-09 04:40:00,6,9,6,-1,7,3,10
